id,prob
47227,0.00016603331282037445
4970,0.00034198162394639866
16408,0.0005931419838352655
11828,0.9996607252950332
40298,0.001606431207548648
12211,0.10852474534484605
2970,0.21646341967918642
4898,0.0010367044727382796
499,0.999646286745985
39638,0.000985402123097655
24628,0.0007899452500604109
32824,0.9992916494080776
7173,0.013508681226559119
42290,0.0004218795238913565
38940,0.923509855565272
5596,0.9383721134602925
3512,0.004746549716713587
20652,0.002295424323942188
13795,0.3339160001476668
11964,0.9994467875881253
19775,0.9996212609450054
18097,0.9993257144544642
4300,0.9978947087579833
48523,0.004488245771156114
11707,0.07633978552890647
47107,0.000147231183476315
44711,0.9725234664457479
26777,0.01483605927562121
33340,0.9749970949222452
29621,0.9834596542871293
39172,0.9681990206971929
15991,0.0041880565701222965
41508,0.009437059998824422
35923,0.9423551164258177
26689,0.0009159240157581712
17981,0.9973198857431638
15895,0.9994845157630038
25900,3.226549627413588e-05
19589,0.0025676804398841557
38550,0.0014893585421158044
17833,0.09582939138508513
1097,0.03336677994509405
18427,0.0029481412419764337
17257,0.993164346127671
17830,0.0008786501342688708
11664,0.981373609075359
17309,0.0007129544977645588
45909,0.3557575078340871
591,0.005952440276214211
37715,0.9709221767376836
43677,0.9987453140268915
9766,0.9999144407955651
35313,0.004842123640290968
11119,0.9780079050940622
14301,0.9882327372318275
10880,0.999001470789392
27672,0.9886207281501175
40666,0.5218586499408546
17460,0.001067521256956519
8662,0.0014866707102460875
31151,0.0037279612444309665
24246,0.0013021496999697493
25933,0.8749414303090004
39743,6.785046286589711e-05
45888,0.00019030812942541793
35773,0.9995629792780812
31750,0.9692257260439651
8478,0.022800850027916427
41484,0.9994579983512182
5834,0.3312033424936329
18198,0.7435176873370202
48808,0.0029765849828785485
45616,0.003696127370772507
1994,0.9986422301655348
5427,0.9961540285318927
1778,0.014478883002488997
43859,0.00015088171145020583
2637,0.9915197885522097
26296,0.9757221851140776
28747,0.9155203149993016
9839,0.6246656235874432
39427,0.0035466522249475853
13807,0.999359107348412
13224,0.35343233038263844
24411,0.992938875272858
36772,0.2921633621543365
26509,0.9706917595002738
49883,0.9950545707185051
34379,0.9901222608653213
1310,0.986870519951268
46083,0.011422924315045418
13078,0.9953500913609182
27948,0.9911285721054238
34713,0.1204364077198086
47866,0.39364928382815456
39912,0.0026389503918084227
34276,0.9995464969525557
12109,0.042193692472115546
45905,0.0014239829473156967
24394,0.9967650265121999
46352,0.0012243071648419003
41499,0.06905667398666877
4454,0.025292211424263536
49285,0.0028159929965573217
22228,0.9998633718350839
40189,0.15621780904663207
23760,0.994553288388303
8674,0.0042636107146730865
26843,0.0016983250325080309
15926,0.9812067545930427
30004,0.01530049792298133
49603,0.9649906464775655
30977,0.7484671563437579
26854,0.9672842078189575
10616,0.00015997873568666186
9837,0.9999526895569981
14996,0.9355086080020807
2643,0.9957550981001331
38423,0.9920715093252833
44247,0.8733261198727469
36586,0.003149405791482244
11601,0.9950128715420679
7252,0.9976561319710474
44554,0.9945097840364503
29665,0.0008067929371883252
48201,0.0031161561450397048
9284,0.0003476245571090587
22587,0.1023753319621072
43348,0.8659297062995329
23162,0.012087616455542882
47669,0.9978932798985457
7657,0.0007392440802467908
41833,0.9114232172003357
25454,0.0030219219045615237
34375,0.001808330209624707
27729,0.9901520665377408
19999,0.00597362923318283
3552,0.8943239274984152
8876,0.9875970352407764
18766,0.9795655793592668
9039,0.8113833169795567
41407,0.8997727099071928
17804,0.00037314460823944227
48725,0.0043116101892536835
40896,0.027351032639925558
6328,7.236954032170045e-05
45427,0.9971726419374974
11629,0.0005894498986203671
6350,0.0005891876620443395
24687,0.9846133075570175
3490,0.09874454801842882
7882,0.0004950681739117497
4265,0.995561475688614
33709,0.314665686154518
36645,0.7685197628036963
15207,0.47558537206836393
2372,0.0048781352943383545
44686,0.003347584894809602
25570,0.9709816356266394
39777,0.9368721735978631
10896,0.004420005328410349
17345,0.08714733908151764
1766,0.9827268435713374
770,0.00019547068366045873
4311,0.9999563581248889
41975,0.9996526376352601
33564,0.9945908653257516
5424,8.830287088171782e-05
22149,0.998505266442233
5328,0.9977260961607255
4127,0.006622716883446393
6736,0.9963983034341002
5241,0.058606923310796526
2293,0.9859688883430238
36768,0.9427642910716901
35849,0.0007748980195008044
4280,0.00024225446728839075
31465,0.9896351670721635
20374,0.9998130324382841
19782,0.9866874320955025
19789,0.00031013959662718913
18828,0.009292583625747836
19287,0.009863642389576642
24361,0.00014091714619358863
13794,0.3612875087745999
32443,0.9966316005868054
1332,0.0012918735556422568
19537,0.00032719245343931254
33278,0.9140313068038215
7317,0.0016105943789579574
42861,0.9942537304455003
8241,0.04111310980109928
33473,0.0018474267667033908
23343,0.992687683388888
15125,0.0029949788359540917
48886,0.9506221844145584
24939,0.9765963296774584
38421,0.06180931622212611
40146,0.990441329057074
8142,0.9664030977453821
39263,0.026741912141004093
43557,0.010222815224173806
8543,0.061584963796724464
5687,0.8495006603577073
40678,0.00010515618528513646
13365,3.2244219500016075e-05
21975,0.0010278619779494267
1769,0.9760889011689342
40810,0.9997019877192408
27603,0.0002509085730304033
42306,0.9869391685483089
37929,0.18478257315279353
1883,0.9522198833133373
7470,0.9997381321858504
33215,0.0004892197126657611
16030,0.7544214819680447
30987,4.763798597644411e-05
21189,0.9874130994543663
4722,0.9986511360553084
6245,0.9791008800826135
25536,0.99987581006897
9919,0.9986051230653459
26468,0.9532312338378162
31112,0.6968845001260247
42912,0.02319452516609557
22181,0.00014441337773427122
28784,0.9684126138624228
43423,0.9997995782192227
45577,0.0006290192334976818
23204,0.5595730925208718
8005,0.000892890787947251
21795,3.724635458925726e-05
24536,0.9971587469756832
5036,0.0010848856652906956
37015,0.26871515356080383
35562,0.07054509235727992
10502,0.9909931303675027
25505,0.01964127750918782
44557,0.9669355203233683
17132,4.603196771521195e-05
49532,0.5423477041638917
48897,0.9832637695007213
16316,0.999230050593667
5182,0.645655318306863
2622,0.3689615595139744
13976,0.8488472039401684
7166,0.013207527193768895
30716,0.9920971344671716
31338,0.09518253938312823
18432,0.019504685521230185
49948,0.16712741033075404
30699,0.977901225172702
2704,0.04099944376755383
1993,0.9988846702990773
26150,0.023014398073515595
17885,0.03645839453986675
41202,0.9668826910058371
14977,0.9986494325683986
28546,0.007154423768477501
302,0.613513545327636
44163,0.07967069821762111
45238,6.540022187066055e-05
31891,0.9886244671914067
17421,0.0014280154968450184
19662,0.0011123822858647775
28556,0.004694970914344079
35122,0.00658987647076331
34280,0.9998299475700883
39479,0.3485137285216004
9621,0.09949006652366035
12810,0.46709256011314815
695,0.0010812946848566035
32283,0.9985895741208501
15818,0.00026517528935088823
48444,0.1490468821112654
31241,0.9790478702996741
10015,0.9991244624307235
34822,0.9996361228929398
20522,0.9747698007968384
37638,0.9868261810414067
18049,0.9438745039812645
13380,0.9872461343720479
35265,0.00023208184968715335
35858,0.432997834032858
28069,0.0016192117293311204
49926,0.006097818408523872
43963,0.029564749789343557
12242,0.8220372590265631
6716,0.003563809814069717
19308,0.9329162469742339
30847,0.00012027392325177354
1192,0.8914904768909443
2441,0.0010127041856566874
44489,0.9993423801025805
4699,0.12323855270596074
49666,0.9605869789465806
36102,0.0001782357105377364
3543,0.013145473114648937
11694,0.9984327136795476
39468,0.8001561816323582
45912,0.012294672096493623
17912,0.9983134519741659
46982,0.008007572317200846
17622,0.002443041730816091
20293,0.9946532125214241
41256,0.020703422288165584
49306,0.9991316707241508
33644,0.8855265637328429
6533,0.3575011241950794
44638,0.9941916128980133
7812,0.9157339499346034
5705,0.9972200113926089
99,0.00014054823944021177
26827,0.0009464309363138362
14692,0.9583380552395164
18555,0.19107073422179305
7856,0.8121904044217564
45378,0.0011374513950501216
22375,0.6685861629074995
47776,0.8299457342147357
24586,0.05424098496779899
27093,0.9990334557310743
9132,0.010690498562382644
38662,0.9995130521311574
44616,0.0009123175736797415
25030,0.00019934761711411358
43269,0.011709726563043473
44513,0.9883069769102323
40115,0.999705571442081
6062,0.020294883838279796
26935,0.5252130493143088
29742,0.00497431512682857
5435,0.00030116736631035447
23244,0.13184845564244796
14821,0.8444250164223432
21369,0.00010424680886557893
26199,0.00037711575588250743
49405,0.999150630110661
30420,0.5478918206125429
23802,0.0003733359336539602
27096,0.9932669492695699
48024,0.003473154233542093
4344,9.830443978815942e-05
34406,0.9519160887541264
1743,0.0034495237615210653
25792,0.9533168068272909
12742,0.9978199376674013
12594,0.9434999674443111
39918,0.848684668780151
2031,0.045798819652016466
9603,0.0031640654231183084
27000,0.0004858802496319394
2891,0.0013593091550716284
40797,0.995641453859547
40754,0.005527747508723117
33041,0.9998473193903327
25694,0.963333037460449
23451,0.9622846505295253
35173,0.0001529418228504295
16327,0.023186759640516714
9830,0.9991881969346618
16399,0.7951485195720315
485,0.9917082039674315
17289,0.9948470452264082
19619,0.026279465771611794
32733,0.000731501367889415
1279,0.9954071373535657
37084,0.004820892949310224
26451,0.030564385091133083
30791,0.9920662625110666
40437,0.6684319548413942
20450,9.615020437115745e-05
28515,0.9193085950748043
9699,0.9980939561064869
38916,0.01833411582700498
170,0.0024552743350240123
10365,0.9313253053479833
31060,0.9944980513969064
41744,0.9895572043687539
5948,0.9998793703739038
2630,0.0006665775698604256
46131,0.016561407878243003
49746,0.7576227119551301
31792,0.0018637584628525138
4062,2.3303892394417928e-05
11984,0.0675247828311669
17542,0.7910525665930334
22703,0.9993677561369042
11654,0.0037817579430014154
48087,0.9912568530831509
22874,0.29796314908406263
9597,0.11195350550316657
2881,0.963164637683263
27232,0.8935271498645041
6123,0.9358118598770838
29775,0.9995834904958065
27545,0.6374485041498273
4643,0.9698106251665259
19629,0.02442638834218735
41874,0.9975416295227293
48008,0.9881474264615668
5557,0.9969948150753182
23619,0.24871674150048015
34369,0.8786909524832192
37545,0.0492771079072863
36808,0.0028465309918366028
27937,0.12176908133600098
48561,0.017285562746860356
15227,0.9991531909620147
11296,0.014856611417756167
3273,0.02004654179317295
31204,0.0006248820657542166
27805,0.00885120101922483
16037,0.0025478421569411305
10462,0.2620650418106267
14953,0.9935297835311715
21811,1.6225195538329795e-05
49957,0.7419557023572837
24074,0.04164595056958041
4887,0.191066299922264
28931,0.9962041614334566
42649,0.0007040202606866316
30039,0.0023512060782301626
45096,0.011619147364930095
31876,0.007133134993328485
17577,0.8550666833394535
8364,0.9987283284800745
3213,0.007688087654879233
17241,0.002667715034002124
14682,0.9549291192158477
32527,0.012726265354524797
6014,0.9739181701166851
13410,0.0022017256589571006
28475,0.9659561325710008
41249,0.9995852953533625
35438,0.9496823111872067
46589,0.998886121799296
10998,0.9965480610056185
5126,0.9819029448035188
9482,0.6034839326621186
7123,0.49986246612077584
40711,0.7939353474184284
14222,0.7253099682149635
23333,0.29012351009175336
17016,0.0006137289267485761
25226,0.0028309702518177953
42909,0.9842991004673135
44797,0.9823918662851852
10545,0.9936042005107537
34926,0.8806486810043872
7452,0.010622060589300668
29563,0.9968383654621729
49805,0.9858379585729341
34922,0.9916260954863433
22814,0.9185641080259416
9640,0.9997538636609559
9125,0.2735815453877114
38127,0.0082699801462603
38341,0.8896260521885859
8564,0.11725784589821578
25894,0.8758854448145132
8608,0.0018970807199997898
6756,0.18878528519053273
16252,0.9936107385638394
45726,0.9908819004906362
18666,0.0010158623863289183
31620,0.9955000732723114
16549,0.0010227392642599147
803,0.005819761439739262
40743,0.4134269440649355
8736,0.6370120646597124
9197,0.0039287710206777305
4188,0.0024643433995927924
12285,0.9482031216675681
7009,0.9871788193545378
36917,0.02446007622930659
12248,0.015440265178382085
5495,4.30303379058054e-05
7229,0.704506651022787
11483,0.9997568769967894
34136,0.9943565357362166
21754,0.9634522639165014
23978,0.0006793548083871425
4190,0.9475782015942524
26607,0.8077182071028743
10101,0.008673564490499332
23891,0.8923449224429317
1980,0.9907717066774511
34407,0.007315452568523475
19536,0.1251846662458908
41418,0.9994101553052956
11320,0.0008504503046730823
17732,0.00026490945931476447
313,0.9984438032807635
38416,0.9961712016192596
20778,0.00015254064659695783
48435,0.8230054698738242
8205,0.9855190215744064
38653,0.9582423523285688
1842,0.9997850677813399
264,0.0004800609409999761
17938,0.9955696530456116
35107,0.980716532315694
11255,0.8381029601022738
28285,0.9990683840754123
29695,0.000692745365516902
29137,0.9993844212982375
8654,0.9902232691167127
26865,0.9902718005366077
35824,0.9976243214709408
17582,0.9112155511713134
28603,0.002388516238021447
42184,0.0009761613181492371
17009,0.9974892220927016
28991,0.0003995492231619776
20445,0.010685639578614816
15102,0.00017777317044867698
38690,0.005535247949814616
34909,0.9978018070015823
395,0.6863979293255963
40098,0.0001348581657374377
42645,0.0748121662728587
24507,0.006538734527640192
12680,0.023229508619062058
12135,0.02058154683875711
43093,0.05627560027402025
33890,0.43962370050481375
21838,0.8009826587893721
13217,0.006638458604325755
21848,0.9997251635151694
20064,0.9987000154397266
206,0.9533286873721639
11760,0.9995581465265421
34350,0.9816590444866705
31510,0.0004239651334714891
39817,0.9845410177705096
45848,0.35446372903618595
48920,8.647019289520094e-05
17226,0.003404225528329706
6675,0.6138578597861011
15112,0.0023651077988216295
13540,0.02173193168137857
30711,0.01134541172822789
31088,0.13547259049633986
17672,0.9464769040279221
3028,0.02564919598577933
11594,0.24751930761094457
6400,0.00025190039999458975
19013,0.0008388636141918934
14456,0.0009482616966638845
35547,0.999723027498279
42953,0.0007993837941794885
37374,0.9782472864199938
20177,0.9972282897388062
16657,0.9849220048400488
12616,0.9664716217695669
1995,0.9938024465470842
46128,0.007446051933576337
13306,0.9997354759314043
21359,0.3899950949009671
2879,0.005109105874567351
16172,0.04078464861773351
35920,0.004259340464177112
32261,0.029869886583338466
31482,0.9981936698446975
23699,0.022049062580704642
2479,0.1978751887054437
25162,0.8422157946869797
18127,0.9233866197270467
39055,0.9999980234216139
35194,0.9710979238155122
4903,0.9981143328400643
132,0.992762494885267
25019,0.9930274786575415
46165,0.989220897571544
43996,0.9991692435067588
15232,0.99946870838982
47151,0.4176177928098998
17355,0.9971763444396202
44629,0.9986829395033684
23530,0.9938363694631285
36519,0.8135919424974456
4910,0.9995916462639401
36854,0.9927247500001758
917,0.006092388927757241
23706,0.9672114000920956
43730,4.3253719819095186e-05
41951,1.6597739138284118e-05
7611,0.9864615089489455
40788,0.24205869720826031
44027,0.9857850764288686
46505,0.9951493830852006
17201,0.9712383788357251
4539,0.9379018912817205
18475,0.00082536704184064
20825,0.008624392118186207
24046,0.9775862350679589
5602,0.11915536001221846
31058,0.0003062411625557341
20630,0.9967040174138612
38166,0.9219518153446542
46564,0.0003860047717768341
9440,0.9710416061844577
43062,0.9992959546933065
19432,0.8518563275582838
13797,0.9914825408268998
19392,0.00286580739056177
6609,0.9989166316196111
2363,0.31397007579289204
26431,0.3767265520368153
15743,0.9998010009379014
33678,0.5046901776496103
14326,0.0037549117120857078
21973,0.9998330255082982
49326,0.0010805590243750174
543,0.997101595078129
29200,0.0015073903298186456
6597,0.9793091287359728
20785,0.9999876890271127
20990,0.9994163865896164
11630,0.00010557592595004157
48825,0.9558642475181123
30277,0.622094746540772
7265,0.07521324842982167
42608,0.951504561881336
23134,0.9730276842735323
26798,0.8098754378097022
25633,0.14304540407894126
46768,0.19717913708061258
6278,0.9163622487797173
13681,0.03396465011252666
12148,0.9522709536620576
25236,0.008407794746636688
2530,0.003635118359187418
37622,0.0012863779655524319
25099,0.0038951885968381505
37849,0.01643283784987873
46301,0.9998866679386382
20731,0.9998489874216335
318,0.577252647137545
10456,0.055961837378678
7816,0.9879946955459145
37396,0.0013696458380756552
2335,0.8224498266419995
21595,0.6300731091331265
27977,0.001841181116030511
32697,0.9037391584698946
14670,0.00435868397161502
42463,0.9850239022667024
6124,0.9932950806734105
9294,6.380659567682543e-05
12433,0.013007302478135684
12200,0.07011582864843867
11101,0.9433331355964203
13515,0.9983410712819469
39246,0.015633636641067365
27436,0.9858588789514418
12093,0.9967830902803279
38503,0.9992809279052702
30502,0.035472678540508944
47586,0.0006203195651198408
2929,0.9851391266738845
22551,0.002539233641993881
2945,0.9995449726437229
21408,0.1188490441207277
49941,0.8714972651469575
24325,0.00020849878121574446
18076,0.989579460127078
2447,0.9928513676055855
25956,0.9979785070375603
2866,0.8865597817631355
48069,0.9996808881708225
40708,0.26730128850617746
3333,0.007626203011620376
24376,0.13246904647947452
49512,0.9970140535248452
9351,0.6066872332437455
11362,0.0008983024488022209
12068,0.00018126598414686573
10645,0.20948447712548265
26428,0.9876910322086633
20662,0.0032048217533445916
47381,0.9945273323989225
33705,0.966959084698673
41618,0.0017601403642383282
26750,0.81497994217645
30777,0.04565382654130837
46164,0.9992031644372198
30000,0.9673314646307872
33667,0.9896353425408974
32542,0.9995443426477368
28318,0.6220196494866754
12855,0.0029072480736985758
17367,0.5654359344375248
46735,0.9935374758086835
35334,0.002123870976719926
15873,0.9081617018910633
5751,0.9990400683588447
4476,0.05208031569387569
6518,0.997942062325018
47582,0.1580449240073347
49484,0.9911943192784672
21837,0.07295468256961012
46248,0.9996767133945486
1388,0.0005099829901681129
22025,0.00026375233523559234
12935,0.026723852456355487
37549,0.9997587070411302
293,0.31978387059500796
5133,0.9801661491600854
5739,0.9997814093217092
2518,6.303785817890542e-05
17890,0.0008425815604795879
11938,0.9989546722958268
4034,0.008882028258140912
1360,0.006020177106655867
4756,0.994879300385907
1484,0.9744736339790271
30351,0.23216343034695566
7383,0.03417027327841471
18876,0.0038333473287298484
16623,0.06482226782364738
23494,0.985103940166125
34810,0.9961586633051844
9049,0.022588630480840848
12917,0.9984712541954933
2815,0.9987839559497306
14472,0.011898141925625376
34480,0.932762278220718
43167,0.0005192159657764675
20579,0.032194254190738264
28074,0.9947290281789516
13243,0.9727168998069974
3481,0.9990259381998674
40110,8.693425555199943e-05
17325,0.04471781387396435
38295,0.6364924726605757
12126,0.3102704187630348
45505,0.005129681988940774
13881,0.9179648114881634
30922,0.9987411836910237
8167,0.051230866808997376
7901,0.9220928048214124
583,0.9732478027767233
22695,0.9975905079129193
43692,0.012446754229008332
28240,0.0005078917893990284
41701,0.008072444830247372
27322,0.017079361368844848
41600,0.02967914975326373
31754,0.9862799965931146
9134,0.9886251327998405
31011,0.005815054493960679
24174,0.0031409288074822793
38912,0.4083272763749394
25200,0.9917082370949427
11026,0.004478404597095739
36672,0.9604119073136024
35059,0.9869368054916277
30038,0.4334171304310613
17867,0.3646258565361125
29093,0.9779309087877112
17020,0.0012131096334990184
16059,0.00822960380811866
21243,0.9166984515154275
17576,0.015210884915922861
9589,0.4974253736239226
33210,0.05404322917669923
11506,0.1740028489131987
18197,0.0008139946367564291
36159,0.9982371721111007
17426,0.003809892471286353
15937,0.006058995657416111
11711,0.5986079129155203
2977,0.9877904507536522
32506,0.5337252269085232
14476,0.0005119120554202273
43366,0.9993085659095567
1127,0.9993940440580951
35863,0.00018482635629792136
30790,0.5347189601682868
38901,0.9993292047969841
41702,0.9986062401942106
25518,0.00377171599097532
32398,0.010184565398045145
28945,0.9930446558810815
12434,0.034324969091653286
38354,0.9996837472271938
45828,0.01903071619174461
36122,0.1836783381559543
47486,0.1449277303452422
34840,0.0056277090182042895
30952,0.9529492182963726
14022,0.006636674861150295
34091,0.002690888324636413
7201,0.9985184743394823
753,0.9460035384183068
35248,0.9945395380449715
40836,0.9971254962728036
41923,0.15311565487265272
30088,0.9426375137954415
42320,0.1614377361842024
49308,0.9902404917325691
25367,0.9917354161368386
17985,0.7837521515679451
24913,0.041062434747516294
16788,0.5823556068508068
47205,0.0008682201304514863
19076,0.9955651649041769
255,0.0005163790134769943
49939,0.9988671432240981
46280,0.9729216250753594
15959,0.8225545465600106
28655,0.999662787266575
17452,0.9991644086057638
38488,0.00032056258331519805
46152,7.918069307179562e-05
46431,0.9997771725706146
38910,0.0002588340421381989
11896,0.0016362714961638937
11416,0.9900099242266693
26088,0.025128134853071908
28562,0.006457338747182509
33770,0.06710440192929622
23467,0.13220753032688087
23118,0.999285008787208
35830,0.002311850946790725
27123,0.9890683289194825
5078,0.0017967880791279261
23550,0.4413595527437918
6837,0.9983099377418491
48446,0.9992522665722046
26212,0.6093087862464535
3442,0.0009051603262370114
18965,0.0014658797829730857
25294,0.0006577368242003965
5583,0.027097456937366995
4414,0.9989466243465299
25958,0.9457209022975671
3530,0.010561383436030542
31546,0.21738387995261949
9216,0.9935641068471723
42381,0.004558188374538481
2726,0.020121121290825553
41254,0.6755586045224797
43514,0.00023962466202033685
9697,0.9716727328360742
14200,0.9993758603752549
14846,0.052226840129415246
45608,6.317381430100208e-05
26502,0.9835266756696532
8977,0.9998646904278595
16609,0.0018396305650106163
10424,0.00044224991431461
46278,0.8852900597511159
49930,0.002359066148882259
29100,0.0007425024399186301
1655,0.9978571230230572
20135,0.6579535531953108
36210,0.22902455834072644
45290,0.033003388219731054
32909,0.00282436365690501
18117,0.0029534210911867044
49410,0.999051290250558
16119,0.9607525395091615
11217,0.9997838223228874
28478,0.9994386909113141
21828,0.9863734494670907
30755,4.952813325540462e-05
19582,0.001223859487581108
19199,0.011901239128238499
22986,0.9436586812945126
33364,0.9469679404940986
12480,0.003626078658664879
807,6.563363923566073e-05
39903,0.9996232460375545
7444,0.9166478009279784
49537,0.9978803399300377
46524,0.994463146625045
25117,0.11291893080882313
21201,0.018968254023529956
28170,0.02672518700822456
8945,0.9911590689191735
17120,0.9999673393806252
26758,0.00022509226466896814
39404,0.3806116958111333
22768,0.9950488676249337
47042,0.05384234029001865
38830,0.24689316431954403
12003,0.9998568324104177
23253,0.02315624350921243
5100,0.0003191261691464312
34607,0.14710964464024573
14125,0.0007077715681202968
46532,0.9932369373445598
34812,0.7577963490859929
46027,0.9955259881069085
31511,0.003061556519740207
40381,8.958585702516578e-05
38988,0.010964672805518843
24717,0.008546995736212717
33839,0.9613448333948765
27428,0.864394276384412
21227,0.9918629848123609
21744,0.9854932229184514
15314,0.005699975900472519
44662,0.991881072524098
13109,0.9724709329076292
7392,0.0013459310677748993
16875,0.9966431335564455
4405,0.00023393459735030107
24863,0.22878225528101026
3217,0.00807473664797738
46842,0.01013628329510006
37380,0.7020870442751599
16473,0.9982711675922004
22418,0.004517242670245114
22897,0.9995200977718791
40950,0.9725317493659672
43208,0.004343599892898301
32162,0.9999474114353244
43462,0.0007998230409880396
29209,0.0007877824119032448
47806,0.7296058943761744
44004,0.2375008880755762
39946,0.0016511896380946931
31746,0.8184684800359504
43476,0.008361055074942293
30447,0.9988301949831462
44265,0.0555958822771186
10715,0.05685836052410254
43252,0.013164611710698488
45405,0.9512516023525879
10035,0.999680046082729
36110,0.00024206672912852894
5377,0.9968390227852966
21415,0.038448218411575266
42153,0.054424760308547135
6709,0.9936735265735626
